snapshot,OCGT,SMR,SMR CC,Sabatier,biogas to gas,gas,gas for industry CC,residential rural gas boiler,residential urban decentral gas boiler,services rural gas boiler,services urban decentral gas boiler,urban central gas CHP,urban central gas CHP CC,urban central gas boiler
2013-01-01 00:00:00,-0.0,-0.06,-27.1,161.39,39.45,-107.76,-33.6,-0.0,-2.95,-0.2,-3.64,-21.78,-0.01,-3.75
2013-01-01 03:00:00,-0.0,-0.06,-27.11,149.78,39.45,-27.89,-33.6,-4.3,-18.62,-1.89,-6.52,-34.21,-0.01,-35.04
2013-01-01 06:00:00,-0.0,-0.06,-27.0,144.43,39.45,-45.89,-33.6,-5.16,-19.09,-1.82,-6.4,-5.74,-0.01,-39.12
2013-01-01 09:00:00,-0.0,-0.06,-25.64,141.0,39.45,-72.85,-33.6,-2.57,-14.08,-0.83,-4.58,-0.0,-0.0,-26.23
2013-01-01 12:00:00,-0.0,-0.06,-29.28,130.12,39.45,-63.49,-33.6,-2.24,-12.2,-0.45,-3.56,-1.65,-0.01,-23.04
2013-01-01 15:00:00,-0.0,-0.27,-55.79,116.93,39.45,25.87,-33.6,-4.43,-18.19,-0.45,-4.03,-41.47,-0.01,-24.0
2013-01-01 18:00:00,-0.0,-0.27,-56.38,102.21,39.45,40.29,-33.6,-4.1,-19.07,-0.03,-3.28,-41.51,-0.01,-23.69
2013-01-01 21:00:00,-0.0,-0.27,-56.76,89.42,39.45,-3.36,-33.6,-0.0,-4.07,-0.0,-1.6,-26.88,-0.01,-2.32
2013-01-02 00:00:00,-0.0,-0.27,-57.22,80.9,39.45,-4.32,-33.6,-0.0,-2.04,-0.12,-2.87,-18.1,-0.01,-1.79
2013-01-02 03:00:00,-0.0,-0.27,-59.45,73.09,39.45,93.05,-33.6,-3.12,-23.48,-2.16,-11.65,-41.43,-0.01,-30.43
2013-01-02 06:00:00,-0.0,-0.37,-59.96,73.66,39.45,92.8,-33.6,-4.0,-26.41,-2.01,-11.35,-34.7,-0.01,-33.5
2013-01-02 09:00:00,-0.0,-0.37,-59.78,97.92,39.45,18.11,-33.6,-1.52,-16.41,-0.57,-6.0,-10.31,-0.01,-26.92
2013-01-02 12:00:00,-0.0,-0.37,-59.79,108.55,39.45,12.18,-33.6,-1.37,-13.41,-0.28,-3.96,-30.13,-0.01,-17.25
2013-01-02 15:00:00,-0.0,-0.44,-60.05,112.31,39.45,39.05,-33.6,-3.07,-20.06,-0.27,-4.38,-42.95,-0.01,-25.98
2013-01-02 18:00:00,-0.0,-0.43,-59.83,115.26,39.45,33.36,-33.6,-2.55,-21.26,-0.01,-3.18,-42.88,-0.01,-24.31
2013-01-02 21:00:00,-0.0,-0.43,-59.31,115.78,39.45,-39.15,-33.6,-0.0,-3.23,-0.0,-1.31,-15.59,-0.01,-2.6
2013-01-03 00:00:00,-0.0,-0.43,-58.7,110.02,39.45,-39.21,-33.6,-0.0,-1.54,-0.01,-2.62,-11.37,-0.01,-1.97
2013-01-03 03:00:00,-0.0,-0.43,-57.94,102.37,39.45,51.13,-33.6,-2.25,-17.89,-1.67,-8.18,-46.09,-0.01,-24.88
2013-01-03 06:00:00,-0.0,-0.43,-56.2,97.04,39.45,45.82,-33.6,-2.28,-18.83,-1.41,-7.62,-27.93,-0.01,-33.99
2013-01-03 09:00:00,-0.0,-0.38,-52.53,91.62,39.45,-9.64,-33.6,-0.4,-9.38,-0.17,-3.23,-5.96,-0.01,-15.77
2013-01-03 12:00:00,-0.0,-0.39,-52.66,76.27,39.45,-2.44,-33.6,-0.38,-7.64,-0.03,-2.13,-5.96,-0.01,-10.48
2013-01-03 15:00:00,-0.51,-0.39,-52.66,64.09,39.45,94.18,-33.6,-1.6,-11.86,-0.03,-2.37,-76.26,-0.01,-18.42
2013-01-03 18:00:00,-0.51,-0.38,-52.56,70.87,39.45,92.0,-33.6,-0.94,-12.41,-0.0,-1.63,-78.06,-0.01,-22.21
2013-01-03 21:00:00,-0.51,-0.38,-51.94,83.81,39.45,16.87,-33.6,-0.0,-1.15,-0.0,-0.54,-47.81,-0.01,-4.19
2013-01-04 00:00:00,-0.51,-0.38,-51.74,87.13,39.45,12.31,-33.6,-0.0,-0.31,-0.0,-0.91,-47.67,-0.01,-3.76
2013-01-04 03:00:00,-0.51,-0.38,-51.53,84.91,39.45,81.82,-33.6,-0.29,-9.16,-0.44,-4.06,-80.69,-0.01,-25.5
2013-01-04 06:00:00,-1.67,-0.42,-53.16,80.3,39.45,74.07,-33.6,-0.06,-9.14,-0.15,-3.34,-62.32,-0.01,-29.96
2013-01-04 09:00:00,-3.59,-0.42,-56.4,78.4,39.45,45.63,-33.6,-0.0,-3.87,-0.0,-1.22,-54.48,-0.01,-9.88
2013-01-04 12:00:00,-3.69,-0.42,-58.96,79.62,39.45,40.08,-33.6,-0.0,-2.56,-0.0,-0.58,-53.98,-0.01,-5.35
2013-01-04 15:00:00,-3.87,-0.42,-59.23,66.92,39.45,78.69,-33.6,-0.01,-5.36,-0.0,-0.7,-67.83,-0.01,-14.03
2013-01-04 18:00:00,-3.87,-0.37,-58.72,62.61,39.45,88.33,-33.6,-0.02,-6.04,-0.0,-0.45,-70.93,-0.01,-16.38
2013-01-04 21:00:00,-3.87,-0.37,-58.54,64.05,39.45,58.22,-33.6,-0.0,-0.11,-0.0,-0.17,-61.14,-0.01,-3.92
2013-01-05 00:00:00,-3.87,-0.38,-58.39,63.58,39.45,56.05,-33.6,-0.0,-0.36,-0.02,-0.93,-57.13,-0.01,-4.41
2013-01-05 03:00:00,-0.98,-0.38,-59.47,57.77,39.45,110.74,-33.6,-0.42,-6.65,-0.23,-3.16,-75.74,-0.01,-27.31
2013-01-05 06:00:00,-2.01,-1.05,-64.11,53.53,39.45,122.77,-33.6,-0.13,-8.91,-0.05,-2.84,-77.19,-0.01,-25.87
2013-01-05 09:00:00,-0.51,-1.05,-67.98,63.84,39.45,79.29,-33.6,-0.07,-4.73,-0.02,-1.26,-64.89,-0.01,-8.48
2013-01-05 12:00:00,-0.51,-1.05,-69.31,70.26,39.45,72.83,-33.6,-0.17,-3.99,-0.05,-1.02,-62.01,-0.01,-10.83
2013-01-05 15:00:00,-0.51,-1.05,-70.29,65.3,39.45,108.64,-33.6,-0.35,-6.86,-0.12,-1.33,-78.63,-0.02,-20.63
2013-01-05 18:00:00,-0.51,-1.05,-70.6,49.17,39.45,128.74,-33.6,-0.3,-7.39,-0.1,-1.14,-78.64,-0.02,-24.02
2013-01-05 21:00:00,-0.51,-1.05,-75.59,26.24,39.45,116.06,-33.6,-0.12,-0.6,-0.07,-0.68,-63.39,-0.01,-6.13
2013-01-06 00:00:00,-0.51,-1.05,-76.39,11.85,39.45,135.63,-33.6,-0.1,-1.66,-0.29,-2.8,-60.48,-0.01,-10.04
2013-01-06 03:00:00,-0.51,-1.05,-78.07,11.03,39.45,206.77,-33.6,-2.75,-16.23,-1.44,-8.0,-73.64,-0.02,-41.94
2013-01-06 06:00:00,-0.51,-1.05,-80.48,23.87,39.45,200.54,-33.6,-2.76,-19.59,-0.75,-6.51,-69.46,-0.02,-49.12
2013-01-06 09:00:00,-0.51,-1.06,-81.76,31.71,39.45,157.94,-33.6,-0.29,-12.42,-0.03,-3.5,-66.48,-0.01,-29.42
2013-01-06 12:00:00,-0.7,-1.06,-82.74,45.29,39.45,156.97,-33.6,-0.27,-11.14,-0.03,-2.94,-79.69,-0.01,-29.54
2013-01-06 15:00:00,-3.88,-1.06,-83.3,36.53,39.45,254.25,-33.6,-2.02,-19.25,-0.12,-5.58,-143.65,-0.02,-37.77
2013-01-06 18:00:00,-3.9,-1.06,-82.85,27.4,39.45,291.41,-33.6,-1.45,-22.09,-0.06,-6.2,-158.87,-0.02,-48.17
2013-01-06 21:00:00,-5.54,-1.06,-82.81,19.51,39.45,227.6,-33.6,-0.1,-10.44,-0.06,-5.4,-126.32,-0.02,-21.21
2013-01-07 00:00:00,-5.54,-1.06,-83.09,19.46,39.45,247.97,-33.6,-0.1,-12.03,-0.43,-7.63,-141.17,-0.02,-22.21
2013-01-07 03:00:00,-5.54,-1.06,-85.01,19.47,39.45,397.63,-33.6,-5.81,-33.37,-2.76,-15.17,-215.19,-0.02,-59.01
2013-01-07 06:00:00,-5.54,-1.1,-85.06,24.74,39.45,423.07,-33.6,-7.0,-39.02,-2.64,-15.84,-232.89,-0.02,-64.55
2013-01-07 09:00:00,-7.72,-1.1,-84.21,27.1,39.45,324.0,-33.6,-4.11,-30.21,-1.19,-11.56,-179.38,-0.02,-37.46
2013-01-07 12:00:00,-9.7,-1.14,-84.86,25.14,39.45,318.06,-33.6,-3.59,-28.9,-0.72,-10.32,-177.95,-0.02,-31.85
2013-01-07 15:00:00,-5.58,-1.28,-85.62,19.89,39.45,444.23,-33.6,-5.8,-45.4,-0.72,-16.32,-262.12,-0.02,-47.11
2013-01-07 18:00:00,-4.32,-1.28,-85.28,21.68,39.45,435.08,-33.6,-5.71,-47.82,-0.08,-16.41,-249.6,-0.02,-52.09
2013-01-07 21:00:00,-3.98,-1.28,-84.72,26.35,39.45,359.68,-33.6,-0.0,-38.71,-0.0,-15.81,-224.04,-0.02,-23.31
2013-01-08 00:00:00,-3.98,-1.28,-84.48,27.66,39.45,368.0,-33.6,-0.0,-41.24,-0.75,-18.32,-222.23,-0.02,-29.19
2013-01-08 03:00:00,-3.98,-1.28,-84.57,23.65,39.45,467.54,-33.6,-6.78,-53.49,-3.22,-20.59,-247.94,-0.02,-75.16
2013-01-08 06:00:00,-3.98,-1.34,-84.9,20.53,39.45,470.8,-33.6,-7.97,-52.91,-3.07,-20.02,-244.24,-0.02,-78.73
2013-01-08 09:00:00,-3.93,-1.34,-85.19,20.6,39.45,384.52,-33.6,-5.32,-48.18,-1.57,-18.09,-192.33,-0.02,-55.0
2013-01-08 12:00:00,-5.53,-1.34,-85.99,20.44,39.45,381.57,-33.6,-4.8,-44.71,-1.19,-16.4,-200.42,-0.02,-47.45
2013-01-08 15:00:00,-6.1,-1.34,-86.75,14.33,39.45,468.02,-33.6,-6.84,-48.53,-1.2,-17.15,-253.28,-0.02,-66.99
2013-01-08 18:00:00,-6.13,-1.34,-87.13,11.44,39.45,466.76,-33.6,-7.04,-48.36,-0.7,-16.57,-242.95,-0.02,-73.82
2013-01-08 21:00:00,-6.13,-1.34,-87.26,10.43,39.45,419.05,-33.6,-1.31,-42.49,-0.33,-16.55,-233.81,-0.02,-46.08
2013-01-09 00:00:00,-6.13,-1.34,-87.36,8.09,39.45,410.67,-33.6,-1.6,-40.2,-0.63,-17.61,-224.29,-0.02,-45.44
2013-01-09 03:00:00,-6.13,-1.65,-89.82,8.35,39.45,496.33,-33.6,-5.44,-51.15,-2.75,-20.07,-255.02,-0.02,-78.47
2013-01-09 06:00:00,-3.97,-1.8,-90.1,7.18,39.45,515.23,-33.6,-6.54,-53.39,-2.63,-20.59,-255.65,-0.02,-93.59
2013-01-09 09:00:00,-3.88,-1.35,-89.66,6.97,39.45,369.93,-33.6,-4.17,-39.6,-1.34,-14.99,-160.3,-0.02,-67.46
2013-01-09 12:00:00,-3.88,-1.35,-89.5,8.25,39.45,377.48,-33.6,-3.69,-37.01,-0.92,-13.43,-183.2,-0.02,-58.58
2013-01-09 15:00:00,-9.0,-1.35,-89.49,5.5,39.45,473.09,-33.6,-5.92,-44.97,-1.06,-15.68,-241.73,-0.02,-75.23
2013-01-09 18:00:00,-9.0,-1.33,-88.6,5.13,39.45,465.75,-33.6,-6.15,-46.69,-0.83,-15.45,-233.61,-0.02,-75.04
2013-01-09 21:00:00,-8.85,-1.11,-82.98,5.45,39.45,377.67,-33.6,-2.79,-37.11,-0.73,-14.63,-207.03,-0.02,-33.72
2013-01-10 00:00:00,-8.85,-1.11,-79.62,4.87,39.45,367.73,-33.6,-2.79,-35.77,-0.74,-16.43,-200.33,-0.02,-32.79
2013-01-10 03:00:00,-8.96,-1.11,-78.78,7.09,39.45,477.55,-33.6,-3.96,-51.17,-2.39,-21.11,-244.17,-0.02,-78.82
2013-01-10 06:00:00,-14.0,-1.12,-77.55,9.78,39.45,492.04,-33.6,-4.76,-53.1,-2.16,-21.09,-248.14,-0.02,-85.72
2013-01-10 09:00:00,-0.15,-1.12,-77.03,15.87,39.45,340.39,-33.6,-2.84,-33.16,-0.9,-11.85,-184.96,-0.02,-50.09
2013-01-10 12:00:00,-0.15,-1.12,-77.88,18.85,39.45,337.58,-33.6,-2.63,-30.86,-0.69,-10.11,-193.21,-0.02,-45.62
2013-01-10 15:00:00,-10.13,-1.13,-80.13,19.34,39.45,396.8,-33.6,-3.44,-36.44,-0.68,-10.46,-224.53,-0.02,-55.03
2013-01-10 18:00:00,-3.35,-1.1,-80.15,23.12,39.45,386.54,-33.6,-3.44,-37.56,-0.25,-9.13,-227.84,-0.02,-52.67
2013-01-10 21:00:00,-0.15,-1.08,-81.19,20.19,39.45,294.62,-33.6,-0.0,-20.03,-0.06,-7.0,-192.02,-0.02,-19.11
2013-01-11 00:00:00,-0.15,-1.08,-82.04,16.4,39.45,308.0,-33.6,-0.0,-20.61,-0.11,-12.47,-202.85,-0.02,-10.92
2013-01-11 03:00:00,-0.15,-1.08,-82.74,8.52,39.45,472.88,-33.6,-6.94,-50.76,-4.38,-22.68,-257.84,-0.02,-60.66
2013-01-11 06:00:00,-10.12,-1.11,-84.56,8.48,39.45,512.7,-33.6,-9.72,-56.6,-4.32,-23.07,-268.38,-0.02,-69.13
2013-01-11 09:00:00,-0.0,-1.11,-84.69,11.86,39.45,384.74,-33.6,-3.77,-43.31,-1.43,-16.79,-221.42,-0.02,-29.92
2013-01-11 12:00:00,-0.0,-1.11,-85.45,17.05,39.45,374.48,-33.6,-2.81,-37.59,-0.47,-12.87,-234.52,-0.02,-22.54
2013-01-11 15:00:00,-0.0,-1.16,-86.06,13.8,39.45,432.59,-33.6,-7.08,-48.02,-0.47,-13.59,-262.48,-0.02,-33.35
2013-01-11 18:00:00,-0.0,-1.13,-86.71,10.92,39.45,441.38,-33.6,-7.04,-52.33,-0.01,-11.93,-265.91,-0.02,-33.07
2013-01-11 21:00:00,-0.0,-1.1,-87.09,11.25,39.45,333.09,-33.6,-0.0,-22.13,-0.0,-8.66,-223.07,-0.02,-8.12
2013-01-12 00:00:00,-0.0,-1.1,-87.33,13.71,39.45,341.1,-33.6,-0.0,-23.39,-1.53,-17.1,-216.93,-0.02,-13.27
2013-01-12 03:00:00,-0.0,-0.92,-87.11,15.59,39.45,490.72,-33.6,-13.44,-57.99,-5.3,-24.73,-238.8,-0.02,-83.85
2013-01-12 06:00:00,-0.0,-0.79,-85.47,15.21,39.45,503.81,-33.6,-16.04,-63.18,-5.07,-24.21,-234.73,-0.02,-95.34
2013-01-12 09:00:00,-0.0,-1.46,-87.66,15.74,39.45,317.58,-33.6,-11.57,-54.34,-2.81,-19.24,-86.37,-0.02,-75.71
2013-01-12 12:00:00,-0.0,-1.48,-87.69,16.03,39.45,346.78,-33.6,-10.2,-49.54,-1.83,-16.11,-141.87,-0.02,-59.92
2013-01-12 15:00:00,-0.0,-1.48,-87.79,11.09,39.45,492.33,-33.6,-15.33,-58.55,-2.84,-18.66,-267.06,-0.02,-57.55
2013-01-12 18:00:00,-0.0,-1.48,-87.72,7.79,39.45,515.22,-33.6,-15.7,-61.44,-1.92,-18.42,-277.03,-0.02,-65.13
2013-01-12 21:00:00,-0.0,-1.48,-87.62,4.91,39.45,376.38,-33.6,-0.07,-28.8,-0.16,-12.9,-233.17,-0.02,-22.93
2013-01-13 00:00:00,-0.0,-1.53,-89.9,4.36,39.45,385.52,-33.6,-0.0,-24.3,-2.66,-20.16,-232.51,-0.02,-24.64
2013-01-13 03:00:00,-0.0,-1.56,-89.91,5.53,39.45,583.2,-33.6,-16.66,-62.74,-5.87,-25.22,-283.48,-0.02,-109.12
2013-01-13 06:00:00,-0.0,-1.59,-90.0,7.23,39.45,589.75,-33.6,-17.74,-64.84,-5.58,-25.03,-290.3,-0.02,-107.73
2013-01-13 09:00:00,-0.0,-1.61,-90.12,6.76,39.45,443.53,-33.6,-14.22,-59.22,-3.85,-21.69,-184.12,-0.02,-81.29
2013-01-13 12:00:00,-0.0,-1.71,-90.11,3.14,39.45,459.61,-33.6,-12.61,-56.63,-2.79,-19.53,-227.57,-0.02,-57.63
2013-01-13 15:00:00,-0.0,-1.71,-90.08,1.59,39.45,606.69,-33.6,-16.49,-63.54,-3.8,-22.37,-337.68,-0.02,-78.44
2013-01-13 18:00:00,-0.0,-1.71,-90.01,0.8,39.45,616.41,-33.6,-16.63,-64.34,-2.91,-22.0,-335.69,-0.02,-89.74
2013-01-13 21:00:00,-0.0,-1.71,-89.86,1.03,39.45,479.03,-33.6,-0.1,-39.99,-0.2,-16.55,-316.73,-0.02,-20.75
2013-01-14 00:00:00,-0.0,-1.71,-89.62,6.44,39.45,448.43,-33.6,-0.0,-31.09,-0.97,-19.93,-297.2,-0.02,-20.17
2013-01-14 03:00:00,-0.0,-1.71,-89.18,13.96,39.45,618.36,-33.6,-16.52,-64.14,-5.87,-25.33,-332.35,-0.02,-103.06
2013-01-14 06:00:00,-0.0,-1.77,-87.73,14.46,39.45,615.16,-33.6,-17.18,-64.21,-5.77,-25.23,-304.46,-0.02,-129.1
2013-01-14 09:00:00,-0.0,-1.76,-86.35,17.81,39.45,458.42,-33.6,-14.02,-60.89,-4.99,-24.03,-183.39,-0.02,-106.62
2013-01-14 12:00:00,-0.01,-1.65,-86.43,26.24,39.45,434.97,-33.6,-12.5,-59.28,-3.63,-22.84,-197.15,-0.02,-83.55
2013-01-14 15:00:00,-4.44,-1.66,-87.15,32.76,39.45,467.86,-33.6,-16.59,-63.18,-3.63,-23.59,-200.81,-0.02,-105.39
2013-01-14 18:00:00,-6.73,-1.51,-84.35,39.19,39.45,452.05,-33.6,-16.19,-62.47,-1.77,-22.3,-197.2,-0.02,-104.57
2013-01-14 21:00:00,-0.03,-1.51,-85.55,38.01,39.45,337.58,-33.6,-0.09,-46.79,-0.05,-17.79,-191.45,-0.02,-38.17
2013-01-15 00:00:00,-0.03,-1.51,-86.47,24.44,39.45,342.48,-33.6,-0.0,-40.15,-0.99,-20.63,-190.53,-0.02,-32.44
2013-01-15 03:00:00,-16.78,-1.54,-87.97,17.17,39.45,556.55,-33.6,-14.73,-63.2,-5.56,-25.24,-248.36,-0.02,-116.18
2013-01-15 06:00:00,-24.32,-1.74,-89.89,14.73,39.45,611.93,-33.6,-15.59,-63.37,-5.38,-25.12,-274.8,-0.02,-132.28
2013-01-15 09:00:00,-0.34,-1.65,-89.8,13.95,39.45,535.16,-33.6,-12.57,-61.25,-4.39,-24.39,-261.07,-0.02,-99.48
2013-01-15 12:00:00,-10.69,-1.78,-89.81,8.46,39.45,544.74,-33.6,-11.02,-60.65,-3.25,-23.73,-264.37,-0.02,-93.72
2013-01-15 15:00:00,-53.29,-1.89,-90.09,1.07,39.45,703.47,-33.6,-14.65,-62.83,-3.26,-24.19,-348.77,-0.02,-111.41
2013-01-15 18:00:00,-54.21,-1.89,-90.09,2.41,39.45,712.47,-33.6,-14.82,-63.09,-1.64,-24.54,-355.03,-0.02,-115.41
2013-01-15 21:00:00,-45.15,-1.89,-90.09,6.63,39.45,605.26,-33.6,-0.18,-61.12,-0.04,-24.42,-351.98,-0.02,-42.85
2013-01-16 00:00:00,-44.98,-1.89,-90.09,4.64,39.45,615.34,-33.6,-0.0,-59.06,-1.04,-24.65,-351.54,-0.02,-52.57
2013-01-16 03:00:00,-49.53,-1.89,-90.09,3.62,39.45,730.89,-33.6,-13.75,-63.37,-5.35,-25.2,-350.95,-0.02,-140.21
2013-01-16 06:00:00,-47.27,-1.89,-90.09,3.99,39.45,729.59,-33.6,-15.08,-63.2,-5.22,-25.1,-347.24,-0.02,-144.33
2013-01-16 09:00:00,-22.63,-1.89,-90.09,3.06,39.45,663.04,-33.6,-11.95,-58.92,-4.28,-23.66,-339.37,-0.02,-119.13
2013-01-16 12:00:00,-27.05,-1.89,-90.09,2.37,39.45,654.06,-33.6,-10.7,-58.29,-3.35,-23.12,-335.47,-0.02,-112.31
2013-01-16 15:00:00,-26.83,-1.89,-90.09,1.62,39.45,685.1,-33.6,-14.03,-60.32,-3.38,-23.2,-342.65,-0.02,-130.16
2013-01-16 18:00:00,-24.52,-1.89,-90.09,1.36,39.45,668.98,-33.6,-14.48,-60.53,-1.93,-22.53,-329.12,-0.02,-131.08
2013-01-16 21:00:00,-17.49,-1.89,-90.09,1.38,39.45,554.08,-33.6,-1.78,-51.63,-0.81,-21.32,-305.97,-0.02,-70.31
2013-01-17 00:00:00,-18.06,-1.89,-90.09,2.87,39.45,559.47,-33.6,-1.77,-50.41,-1.5,-22.98,-309.11,-0.02,-72.37
2013-01-17 03:00:00,-17.73,-1.89,-90.09,3.31,39.45,687.41,-33.6,-15.29,-63.19,-5.81,-25.39,-336.36,-0.02,-140.8
2013-01-17 06:00:00,-17.25,-1.89,-90.46,3.84,39.45,690.45,-33.6,-16.07,-63.89,-5.64,-25.3,-331.75,-0.02,-147.87
2013-01-17 09:00:00,-2.38,-1.86,-90.5,7.87,39.45,568.54,-33.6,-12.56,-60.23,-4.56,-24.07,-263.08,-0.02,-122.98
2013-01-17 12:00:00,-2.18,-1.86,-90.52,22.57,39.45,533.76,-33.6,-11.46,-59.04,-3.55,-23.16,-255.16,-0.02,-115.22
2013-01-17 15:00:00,-5.12,-1.89,-90.52,56.3,39.45,554.94,-33.6,-14.99,-62.49,-3.55,-23.41,-291.47,-0.02,-123.63
2013-01-17 18:00:00,-5.12,-1.27,-89.58,76.75,39.45,510.64,-33.6,-14.93,-62.5,-1.99,-22.24,-270.16,-0.02,-125.44
2013-01-17 21:00:00,-0.51,-1.27,-89.5,85.16,39.45,370.09,-33.6,-1.09,-47.4,-0.61,-19.43,-239.06,-0.02,-62.22
2013-01-18 00:00:00,-3.17,-1.13,-88.29,86.15,39.45,357.37,-33.6,-0.99,-42.53,-1.91,-22.8,-222.97,-0.02,-65.55
2013-01-18 03:00:00,-3.78,-1.02,-87.05,86.53,39.45,504.55,-33.6,-16.4,-64.06,-5.75,-25.4,-248.34,-0.02,-145.11
2013-01-18 06:00:00,-3.36,-1.02,-82.5,81.94,39.45,504.7,-33.6,-16.21,-64.12,-5.54,-25.3,-241.63,-0.02,-152.78
2013-01-18 09:00:00,-0.0,-1.02,-76.15,73.26,39.45,389.83,-33.6,-14.19,-61.07,-4.98,-24.37,-166.52,-0.02,-120.62
2013-01-18 12:00:00,-0.0,-1.02,-73.6,64.51,39.45,357.72,-33.6,-13.42,-59.4,-4.37,-23.34,-149.33,-0.02,-103.58
2013-01-18 15:00:00,-0.0,-1.02,-73.91,57.94,39.45,431.39,-33.6,-15.55,-62.6,-4.43,-23.5,-194.91,-0.02,-119.23
2013-01-18 18:00:00,-0.0,-1.0,-74.17,55.77,39.45,421.66,-33.6,-15.41,-62.5,-2.9,-21.72,-179.27,-0.02,-126.29
2013-01-18 21:00:00,-0.0,-0.87,-74.24,53.94,39.45,259.67,-33.6,-0.06,-38.19,-0.16,-16.76,-125.54,-0.02,-63.62
2013-01-19 00:00:00,-0.0,-0.66,-74.32,49.0,39.45,258.91,-33.6,-0.19,-25.84,-4.19,-23.49,-129.72,-0.02,-55.33
2013-01-19 03:00:00,-0.0,-0.66,-74.38,39.93,39.45,494.55,-33.6,-16.92,-63.84,-5.61,-25.19,-226.14,-0.02,-127.58
2013-01-19 06:00:00,-0.0,-0.66,-74.42,28.91,39.45,510.15,-33.6,-16.89,-63.94,-5.35,-24.82,-223.75,-0.02,-135.07
2013-01-19 09:00:00,-0.0,-0.66,-74.17,23.18,39.45,401.47,-33.6,-15.58,-61.8,-4.8,-23.8,-139.66,-0.02,-110.01
2013-01-19 12:00:00,-0.0,-0.63,-74.17,21.05,39.45,399.04,-33.6,-15.32,-60.91,-4.39,-23.02,-148.39,-0.02,-99.09
2013-01-19 15:00:00,-2.68,-0.63,-73.84,15.99,39.45,450.11,-33.6,-16.82,-62.97,-4.83,-23.73,-167.65,-0.02,-118.79
2013-01-19 18:00:00,-4.51,-0.63,-73.78,13.13,39.45,449.11,-33.6,-16.26,-62.9,-4.48,-23.3,-160.74,-0.02,-121.48
2013-01-19 21:00:00,-0.0,-0.63,-73.67,10.61,39.45,281.32,-33.6,-0.4,-38.66,-1.14,-18.66,-116.57,-0.02,-48.03
2013-01-20 00:00:00,-0.0,-0.62,-73.65,8.28,39.45,254.31,-33.6,-0.08,-25.1,-3.07,-21.08,-103.0,-0.02,-41.81
2013-01-20 03:00:00,-4.51,-0.61,-73.84,7.79,39.45,446.06,-33.6,-14.71,-59.1,-5.28,-24.2,-171.87,-0.02,-105.56
2013-01-20 06:00:00,-4.51,-0.73,-74.98,11.42,39.45,457.57,-33.6,-15.08,-59.84,-4.93,-23.47,-179.29,-0.02,-112.0
2013-01-20 09:00:00,-0.0,-0.76,-74.75,18.98,39.45,379.01,-33.6,-13.02,-56.12,-3.99,-21.71,-144.1,-0.02,-89.37
2013-01-20 12:00:00,-0.0,-0.76,-75.36,26.4,39.45,369.88,-33.6,-11.82,-54.46,-3.17,-20.4,-156.28,-0.02,-79.85
2013-01-20 15:00:00,-0.0,-0.94,-73.43,22.12,39.45,459.1,-33.6,-14.02,-58.22,-3.85,-21.63,-237.9,-0.02,-77.07
2013-01-20 18:00:00,-0.0,-0.94,-73.23,24.95,39.45,462.57,-33.6,-13.94,-58.39,-3.35,-20.9,-243.79,-0.02,-78.82
2013-01-20 21:00:00,-0.0,-0.94,-80.48,26.31,39.45,318.79,-33.6,-0.2,-31.52,-0.5,-15.27,-192.79,-0.02,-29.23
2013-01-21 00:00:00,-0.0,-0.94,-82.81,28.23,39.45,285.8,-33.6,-0.03,-16.19,-1.5,-15.66,-179.81,-0.02,-22.93
2013-01-21 03:00:00,-0.0,-0.94,-83.18,37.84,39.45,456.86,-33.6,-12.08,-54.73,-4.8,-23.46,-243.15,-0.02,-78.2
2013-01-21 06:00:00,-0.0,-0.99,-82.86,46.47,39.45,474.8,-33.6,-13.7,-56.85,-4.82,-23.34,-246.17,-0.02,-98.38
2013-01-21 09:00:00,-0.0,-0.98,-81.94,51.13,39.45,404.73,-33.6,-10.84,-51.13,-3.71,-21.14,-236.42,-0.02,-55.53
2013-01-21 12:00:00,-0.0,-0.98,-81.95,55.65,39.45,393.01,-33.6,-9.91,-47.46,-3.02,-18.7,-247.34,-0.02,-45.13
2013-01-21 15:00:00,-3.32,-0.97,-80.06,51.84,39.45,429.32,-33.6,-12.32,-53.52,-3.03,-19.09,-258.95,-0.02,-55.73
2013-01-21 18:00:00,-4.55,-0.97,-81.03,50.35,39.45,443.54,-33.6,-12.72,-55.19,-2.1,-17.26,-263.86,-0.02,-62.04
2013-01-21 21:00:00,-4.55,-0.97,-81.66,46.48,39.45,349.38,-33.6,-0.86,-28.72,-0.35,-11.81,-247.87,-0.02,-24.9
2013-01-22 00:00:00,-4.55,-0.97,-81.67,43.1,39.45,342.16,-33.6,-0.1,-22.37,-1.94,-17.55,-232.35,-0.02,-29.6
2013-01-22 03:00:00,-4.55,-0.97,-83.77,36.94,39.45,499.74,-33.6,-12.86,-57.62,-5.23,-24.57,-257.73,-0.02,-95.22
2013-01-22 06:00:00,-3.85,-0.8,-86.29,27.16,39.45,539.09,-33.6,-14.74,-59.93,-5.24,-24.55,-262.18,-0.02,-114.5
2013-01-22 09:00:00,-4.04,-0.79,-87.82,25.88,39.45,454.23,-33.6,-11.69,-54.29,-3.92,-22.05,-218.66,-0.02,-82.67
2013-01-22 12:00:00,-5.45,-0.82,-88.54,20.42,39.45,447.29,-33.6,-11.12,-51.52,-3.33,-20.05,-221.9,-0.02,-70.81
